y,x,group,tooltip,data_id,PANEL,flipped_aes,colour,size,linetype,alpha,x_date
24,18693,17,"Sample 18, Chicago","Sample 18, Chicago",1,FALSE,black,0.5,1,,2021-03-07
23,18694,17,"Sample 18, Chicago","Sample 18, Chicago",1,FALSE,black,0.5,1,,2021-03-08
23,18695,17,"Sample 18, Chicago","Sample 18, Chicago",1,FALSE,black,0.5,1,,2021-03-09
23,18696,17,"Sample 18, Chicago","Sample 18, Chicago",1,FALSE,black,0.5,1,,2021-03-10
23,18697,17,"Sample 18, Chicago","Sample 18, Chicago",1,FALSE,black,0.5,1,,2021-03-11
25,18698,17,"Sample 18, Chicago","Sample 18, Chicago",1,FALSE,black,0.5,1,,2021-03-12
26,18699,17,"Sample 18, Chicago","Sample 18, Chicago",1,FALSE,black,0.5,1,,2021-03-13
26,18700,17,"Sample 18, Chicago","Sample 18, Chicago",1,FALSE,black,0.5,1,,2021-03-14
22,18701,17,"Sample 18, Chicago","Sample 18, Chicago",1,FALSE,black,0.5,1,,2021-03-15
22,18702,17,"Sample 18, Chicago","Sample 18, Chicago",1,FALSE,black,0.5,1,,2021-03-16
22,18703,17,"Sample 18, Chicago","Sample 18, Chicago",1,FALSE,black,0.5,1,,2021-03-17
23,18704,17,"Sample 18, Chicago","Sample 18, Chicago",1,FALSE,black,0.5,1,,2021-03-18
23,18705,17,"Sample 18, Chicago","Sample 18, Chicago",1,FALSE,black,0.5,1,,2021-03-19
17,18706,17,"Sample 18, Chicago","Sample 18, Chicago",1,FALSE,black,0.5,1,,2021-03-20
18,18707,17,"Sample 18, Chicago","Sample 18, Chicago",1,FALSE,black,0.5,1,,2021-03-21
18,18708,17,"Sample 18, Chicago","Sample 18, Chicago",1,FALSE,black,0.5,1,,2021-03-22
18,18709,17,"Sample 18, Chicago","Sample 18, Chicago",1,FALSE,black,0.5,1,,2021-03-23
18,18710,17,"Sample 18, Chicago","Sample 18, Chicago",1,FALSE,black,0.5,1,,2021-03-24
18,18711,17,"Sample 18, Chicago","Sample 18, Chicago",1,FALSE,black,0.5,1,,2021-03-25
18,18712,17,"Sample 18, Chicago","Sample 18, Chicago",1,FALSE,black,0.5,1,,2021-03-26
18,18713,17,"Sample 18, Chicago","Sample 18, Chicago",1,FALSE,black,0.5,1,,2021-03-27
18,18714,17,"Sample 18, Chicago","Sample 18, Chicago",1,FALSE,black,0.5,1,,2021-03-28
18,18715,17,"Sample 18, Chicago","Sample 18, Chicago",1,FALSE,black,0.5,1,,2021-03-29
18,18716,17,"Sample 18, Chicago","Sample 18, Chicago",1,FALSE,black,0.5,1,,2021-03-30
18,18717,17,"Sample 18, Chicago","Sample 18, Chicago",1,FALSE,black,0.5,1,,2021-03-31
18,18718,17,"Sample 18, Chicago","Sample 18, Chicago",1,FALSE,black,0.5,1,,2021-04-01
18,18719,17,"Sample 18, Chicago","Sample 18, Chicago",1,FALSE,black,0.5,1,,2021-04-02
18,18720,17,"Sample 18, Chicago","Sample 18, Chicago",1,FALSE,black,0.5,1,,2021-04-03
18,18721,17,"Sample 18, Chicago","Sample 18, Chicago",1,FALSE,black,0.5,1,,2021-04-04
18,18722,17,"Sample 18, Chicago","Sample 18, Chicago",1,FALSE,black,0.5,1,,2021-04-05
11,18691,18,"Sample 19, Dallas","Sample 19, Dallas",1,FALSE,black,0.5,1,,2021-03-05
11,18692,18,"Sample 19, Dallas","Sample 19, Dallas",1,FALSE,black,0.5,1,,2021-03-06
9,18693,18,"Sample 19, Dallas","Sample 19, Dallas",1,FALSE,black,0.5,1,,2021-03-07
12,18694,18,"Sample 19, Dallas","Sample 19, Dallas",1,FALSE,black,0.5,1,,2021-03-08
11,18695,18,"Sample 19, Dallas","Sample 19, Dallas",1,FALSE,black,0.5,1,,2021-03-09
12,18696,18,"Sample 19, Dallas","Sample 19, Dallas",1,FALSE,black,0.5,1,,2021-03-10
11,18697,18,"Sample 19, Dallas","Sample 19, Dallas",1,FALSE,black,0.5,1,,2021-03-11
10,18698,18,"Sample 19, Dallas","Sample 19, Dallas",1,FALSE,black,0.5,1,,2021-03-12
11,18699,18,"Sample 19, Dallas","Sample 19, Dallas",1,FALSE,black,0.5,1,,2021-03-13
13,18700,18,"Sample 19, Dallas","Sample 19, Dallas",1,FALSE,black,0.5,1,,2021-03-14
9,18701,18,"Sample 19, Dallas","Sample 19, Dallas",1,FALSE,black,0.5,1,,2021-03-15
9,18702,18,"Sample 19, Dallas","Sample 19, Dallas",1,FALSE,black,0.5,1,,2021-03-16
11,18703,18,"Sample 19, Dallas","Sample 19, Dallas",1,FALSE,black,0.5,1,,2021-03-17
11,18704,18,"Sample 19, Dallas","Sample 19, Dallas",1,FALSE,black,0.5,1,,2021-03-18
7,18705,18,"Sample 19, Dallas","Sample 19, Dallas",1,FALSE,black,0.5,1,,2021-03-19
7,18706,18,"Sample 19, Dallas","Sample 19, Dallas",1,FALSE,black,0.5,1,,2021-03-20
7,18707,18,"Sample 19, Dallas","Sample 19, Dallas",1,FALSE,black,0.5,1,,2021-03-21
6,18708,18,"Sample 19, Dallas","Sample 19, Dallas",1,FALSE,black,0.5,1,,2021-03-22
6,18709,18,"Sample 19, Dallas","Sample 19, Dallas",1,FALSE,black,0.5,1,,2021-03-23
6,18710,18,"Sample 19, Dallas","Sample 19, Dallas",1,FALSE,black,0.5,1,,2021-03-24
6,18711,18,"Sample 19, Dallas","Sample 19, Dallas",1,FALSE,black,0.5,1,,2021-03-25
6,18712,18,"Sample 19, Dallas","Sample 19, Dallas",1,FALSE,black,0.5,1,,2021-03-26
8,18713,18,"Sample 19, Dallas","Sample 19, Dallas",1,FALSE,black,0.5,1,,2021-03-27
7,18714,18,"Sample 19, Dallas","Sample 19, Dallas",1,FALSE,black,0.5,1,,2021-03-28
8,18715,18,"Sample 19, Dallas","Sample 19, Dallas",1,FALSE,black,0.5,1,,2021-03-29
8,18716,18,"Sample 19, Dallas","Sample 19, Dallas",1,FALSE,black,0.5,1,,2021-03-30
8,18717,18,"Sample 19, Dallas","Sample 19, Dallas",1,FALSE,black,0.5,1,,2021-03-31
8,18718,18,"Sample 19, Dallas","Sample 19, Dallas",1,FALSE,black,0.5,1,,2021-04-01
8,18719,18,"Sample 19, Dallas","Sample 19, Dallas",1,FALSE,black,0.5,1,,2021-04-02
8,18720,18,"Sample 19, Dallas","Sample 19, Dallas",1,FALSE,black,0.5,1,,2021-04-03
8,18721,18,"Sample 19, Dallas","Sample 19, Dallas",1,FALSE,black,0.5,1,,2021-04-04
8,18722,18,"Sample 19, Dallas","Sample 19, Dallas",1,FALSE,black,0.5,1,,2021-04-05
23,18691,19,"Sample 20, Dallas","Sample 20, Dallas",1,FALSE,black,0.5,1,,2021-03-05
21,18692,19,"Sample 20, Dallas","Sample 20, Dallas",1,FALSE,black,0.5,1,,2021-03-06
22,18693,19,"Sample 20, Dallas","Sample 20, Dallas",1,FALSE,black,0.5,1,,2021-03-07
20,18694,19,"Sample 20, Dallas","Sample 20, Dallas",1,FALSE,black,0.5,1,,2021-03-08
20,18695,19,"Sample 20, Dallas","Sample 20, Dallas",1,FALSE,black,0.5,1,,2021-03-09
22,18696,19,"Sample 20, Dallas","Sample 20, Dallas",1,FALSE,black,0.5,1,,2021-03-10
21,18697,19,"Sample 20, Dallas","Sample 20, Dallas",1,FALSE,black,0.5,1,,2021-03-11
22,18698,19,"Sample 20, Dallas","Sample 20, Dallas",1,FALSE,black,0.5,1,,2021-03-12
22,18699,19,"Sample 20, Dallas","Sample 20, Dallas",1,FALSE,black,0.5,1,,2021-03-13
20,18700,19,"Sample 20, Dallas","Sample 20, Dallas",1,FALSE,black,0.5,1,,2021-03-14
16,18701,19,"Sample 20, Dallas","Sample 20, Dallas",1,FALSE,black,0.5,1,,2021-03-15
22,18702,19,"Sample 20, Dallas","Sample 20, Dallas",1,FALSE,black,0.5,1,,2021-03-16
20,18703,19,"Sample 20, Dallas","Sample 20, Dallas",1,FALSE,black,0.5,1,,2021-03-17
20,18704,19,"Sample 20, Dallas","Sample 20, Dallas",1,FALSE,black,0.5,1,,2021-03-18
16,18705,19,"Sample 20, Dallas","Sample 20, Dallas",1,FALSE,black,0.5,1,,2021-03-19
18,18706,19,"Sample 20, Dallas","Sample 20, Dallas",1,FALSE,black,0.5,1,,2021-03-20
21,18707,19,"Sample 20, Dallas","Sample 20, Dallas",1,FALSE,black,0.5,1,,2021-03-21
21,18708,19,"Sample 20, Dallas","Sample 20, Dallas",1,FALSE,black,0.5,1,,2021-03-22
21,18709,19,"Sample 20, Dallas","Sample 20, Dallas",1,FALSE,black,0.5,1,,2021-03-23
22,18710,19,"Sample 20, Dallas","Sample 20, Dallas",1,FALSE,black,0.5,1,,2021-03-24
21,18711,19,"Sample 20, Dallas","Sample 20, Dallas",1,FALSE,black,0.5,1,,2021-03-25
20,18712,19,"Sample 20, Dallas","Sample 20, Dallas",1,FALSE,black,0.5,1,,2021-03-26
15,18713,19,"Sample 20, Dallas","Sample 20, Dallas",1,FALSE,black,0.5,1,,2021-03-27
20,18714,19,"Sample 20, Dallas","Sample 20, Dallas",1,FALSE,black,0.5,1,,2021-03-28
23,18715,19,"Sample 20, Dallas","Sample 20, Dallas",1,FALSE,black,0.5,1,,2021-03-29
23,18716,19,"Sample 20, Dallas","Sample 20, Dallas",1,FALSE,black,0.5,1,,2021-03-30
23,18717,19,"Sample 20, Dallas","Sample 20, Dallas",1,FALSE,black,0.5,1,,2021-03-31
22,18718,19,"Sample 20, Dallas","Sample 20, Dallas",1,FALSE,black,0.5,1,,2021-04-01
23,18719,19,"Sample 20, Dallas","Sample 20, Dallas",1,FALSE,black,0.5,1,,2021-04-02
20,18720,19,"Sample 20, Dallas","Sample 20, Dallas",1,FALSE,black,0.5,1,,2021-04-03
22,18721,19,"Sample 20, Dallas","Sample 20, Dallas",1,FALSE,black,0.5,1,,2021-04-04
22,18722,19,"Sample 20, Dallas","Sample 20, Dallas",1,FALSE,black,0.5,1,,2021-04-05
16,18691,20,"Sample 21, Dallas","Sample 21, Dallas",1,FALSE,black,0.5,1,,2021-03-05
17,18692,20,"Sample 21, Dallas","Sample 21, Dallas",1,FALSE,black,0.5,1,,2021-03-06
16,18693,20,"Sample 21, Dallas","Sample 21, Dallas",1,FALSE,black,0.5,1,,2021-03-07
18,18694,20,"Sample 21, Dallas","Sample 21, Dallas",1,FALSE,black,0.5,1,,2021-03-08
18,18695,20,"Sample 21, Dallas","Sample 21, Dallas",1,FALSE,black,0.5,1,,2021-03-09
15,18696,20,"Sample 21, Dallas","Sample 21, Dallas",1,FALSE,black,0.5,1,,2021-03-10
15,18697,20,"Sample 21, Dallas","Sample 21, Dallas",1,FALSE,black,0.5,1,,2021-03-11
19,18698,20,"Sample 21, Dallas","Sample 21, Dallas",1,FALSE,black,0.5,1,,2021-03-12
19,18699,20,"Sample 21, Dallas","Sample 21, Dallas",1,FALSE,black,0.5,1,,2021-03-13
19,18700,20,"Sample 21, Dallas","Sample 21, Dallas",1,FALSE,black,0.5,1,,2021-03-14
15,18701,20,"Sample 21, Dallas","Sample 21, Dallas",1,FALSE,black,0.5,1,,2021-03-15
15,18702,20,"Sample 21, Dallas","Sample 21, Dallas",1,FALSE,black,0.5,1,,2021-03-16
20,18703,20,"Sample 21, Dallas","Sample 21, Dallas",1,FALSE,black,0.5,1,,2021-03-17
21,18704,20,"Sample 21, Dallas","Sample 21, Dallas",1,FALSE,black,0.5,1,,2021-03-18
17,18705,20,"Sample 21, Dallas","Sample 21, Dallas",1,FALSE,black,0.5,1,,2021-03-19
16,18706,20,"Sample 21, Dallas","Sample 21, Dallas",1,FALSE,black,0.5,1,,2021-03-20
13,18707,20,"Sample 21, Dallas","Sample 21, Dallas",1,FALSE,black,0.5,1,,2021-03-21
13,18708,20,"Sample 21, Dallas","Sample 21, Dallas",1,FALSE,black,0.5,1,,2021-03-22
13,18709,20,"Sample 21, Dallas","Sample 21, Dallas",1,FALSE,black,0.5,1,,2021-03-23
16,18710,20,"Sample 21, Dallas","Sample 21, Dallas",1,FALSE,black,0.5,1,,2021-03-24
16,18711,20,"Sample 21, Dallas","Sample 21, Dallas",1,FALSE,black,0.5,1,,2021-03-25
16,18712,20,"Sample 21, Dallas","Sample 21, Dallas",1,FALSE,black,0.5,1,,2021-03-26
16,18713,20,"Sample 21, Dallas","Sample 21, Dallas",1,FALSE,black,0.5,1,,2021-03-27
16,18714,20,"Sample 21, Dallas","Sample 21, Dallas",1,FALSE,black,0.5,1,,2021-03-28
16,18715,20,"Sample 21, Dallas","Sample 21, Dallas",1,FALSE,black,0.5,1,,2021-03-29
16,18716,20,"Sample 21, Dallas","Sample 21, Dallas",1,FALSE,black,0.5,1,,2021-03-30
16,18717,20,"Sample 21, Dallas","Sample 21, Dallas",1,FALSE,black,0.5,1,,2021-03-31
16,18718,20,"Sample 21, Dallas","Sample 21, Dallas",1,FALSE,black,0.5,1,,2021-04-01
15,18719,20,"Sample 21, Dallas","Sample 21, Dallas",1,FALSE,black,0.5,1,,2021-04-02
16,18720,20,"Sample 21, Dallas","Sample 21, Dallas",1,FALSE,black,0.5,1,,2021-04-03
16,18721,20,"Sample 21, Dallas","Sample 21, Dallas",1,FALSE,black,0.5,1,,2021-04-04
16,18722,20,"Sample 21, Dallas","Sample 21, Dallas",1,FALSE,black,0.5,1,,2021-04-05
5,18691,21,"Sample 22, Minneapolis","Sample 22, Minneapolis",1,FALSE,black,0.5,1,,2021-03-05
6,18692,21,"Sample 22, Minneapolis","Sample 22, Minneapolis",1,FALSE,black,0.5,1,,2021-03-06
7,18693,21,"Sample 22, Minneapolis","Sample 22, Minneapolis",1,FALSE,black,0.5,1,,2021-03-07
7,18694,21,"Sample 22, Minneapolis","Sample 22, Minneapolis",1,FALSE,black,0.5,1,,2021-03-08
7,18695,21,"Sample 22, Minneapolis","Sample 22, Minneapolis",1,FALSE,black,0.5,1,,2021-03-09
5,18696,21,"Sample 22, Minneapolis","Sample 22, Minneapolis",1,FALSE,black,0.5,1,,2021-03-10
5,18697,21,"Sample 22, Minneapolis","Sample 22, Minneapolis",1,FALSE,black,0.5,1,,2021-03-11
4,18698,21,"Sample 22, Minneapolis","Sample 22, Minneapolis",1,FALSE,black,0.5,1,,2021-03-12
4,18699,21,"Sample 22, Minneapolis","Sample 22, Minneapolis",1,FALSE,black,0.5,1,,2021-03-13
5,18700,21,"Sample 22, Minneapolis","Sample 22, Minneapolis",1,FALSE,black,0.5,1,,2021-03-14
4,18701,21,"Sample 22, Minneapolis","Sample 22, Minneapolis",1,FALSE,black,0.5,1,,2021-03-15
5,18702,21,"Sample 22, Minneapolis","Sample 22, Minneapolis",1,FALSE,black,0.5,1,,2021-03-16
5,18703,21,"Sample 22, Minneapolis","Sample 22, Minneapolis",1,FALSE,black,0.5,1,,2021-03-17
5,18704,21,"Sample 22, Minneapolis","Sample 22, Minneapolis",1,FALSE,black,0.5,1,,2021-03-18
4,18705,21,"Sample 22, Minneapolis","Sample 22, Minneapolis",1,FALSE,black,0.5,1,,2021-03-19
3,18706,21,"Sample 22, Minneapolis","Sample 22, Minneapolis",1,FALSE,black,0.5,1,,2021-03-20
4,18707,21,"Sample 22, Minneapolis","Sample 22, Minneapolis",1,FALSE,black,0.5,1,,2021-03-21
4,18708,21,"Sample 22, Minneapolis","Sample 22, Minneapolis",1,FALSE,black,0.5,1,,2021-03-22
4,18709,21,"Sample 22, Minneapolis","Sample 22, Minneapolis",1,FALSE,black,0.5,1,,2021-03-23
5,18710,21,"Sample 22, Minneapolis","Sample 22, Minneapolis",1,FALSE,black,0.5,1,,2021-03-24
4,18711,21,"Sample 22, Minneapolis","Sample 22, Minneapolis",1,FALSE,black,0.5,1,,2021-03-25
4,18712,21,"Sample 22, Minneapolis","Sample 22, Minneapolis",1,FALSE,black,0.5,1,,2021-03-26
4,18713,21,"Sample 22, Minneapolis","Sample 22, Minneapolis",1,FALSE,black,0.5,1,,2021-03-27
4,18714,21,"Sample 22, Minneapolis","Sample 22, Minneapolis",1,FALSE,black,0.5,1,,2021-03-28
4,18715,21,"Sample 22, Minneapolis","Sample 22, Minneapolis",1,FALSE,black,0.5,1,,2021-03-29
4,18716,21,"Sample 22, Minneapolis","Sample 22, Minneapolis",1,FALSE,black,0.5,1,,2021-03-30
4,18717,21,"Sample 22, Minneapolis","Sample 22, Minneapolis",1,FALSE,black,0.5,1,,2021-03-31
4,18718,21,"Sample 22, Minneapolis","Sample 22, Minneapolis",1,FALSE,black,0.5,1,,2021-04-01
4,18719,21,"Sample 22, Minneapolis","Sample 22, Minneapolis",1,FALSE,black,0.5,1,,2021-04-02
4,18720,21,"Sample 22, Minneapolis","Sample 22, Minneapolis",1,FALSE,black,0.5,1,,2021-04-03
4,18721,21,"Sample 22, Minneapolis","Sample 22, Minneapolis",1,FALSE,black,0.5,1,,2021-04-04
7,18722,21,"Sample 22, Minneapolis","Sample 22, Minneapolis",1,FALSE,black,0.5,1,,2021-04-05
17,18691,22,"Sample 23, Minneapolis","Sample 23, Minneapolis",1,FALSE,black,0.5,1,,2021-03-05
18,18692,22,"Sample 23, Minneapolis","Sample 23, Minneapolis",1,FALSE,black,0.5,1,,2021-03-06
18,18693,22,"Sample 23, Minneapolis","Sample 23, Minneapolis",1,FALSE,black,0.5,1,,2021-03-07
18,18694,22,"Sample 23, Minneapolis","Sample 23, Minneapolis",1,FALSE,black,0.5,1,,2021-03-08
19,18695,22,"Sample 23, Minneapolis","Sample 23, Minneapolis",1,FALSE,black,0.5,1,,2021-03-09
18,18696,22,"Sample 23, Minneapolis","Sample 23, Minneapolis",1,FALSE,black,0.5,1,,2021-03-10
17,18697,22,"Sample 23, Minneapolis","Sample 23, Minneapolis",1,FALSE,black,0.5,1,,2021-03-11
17,18698,22,"Sample 23, Minneapolis","Sample 23, Minneapolis",1,FALSE,black,0.5,1,,2021-03-12
17,18699,22,"Sample 23, Minneapolis","Sample 23, Minneapolis",1,FALSE,black,0.5,1,,2021-03-13
15,18700,22,"Sample 23, Minneapolis","Sample 23, Minneapolis",1,FALSE,black,0.5,1,,2021-03-14
15,18701,22,"Sample 23, Minneapolis","Sample 23, Minneapolis",1,FALSE,black,0.5,1,,2021-03-15
18,18702,22,"Sample 23, Minneapolis","Sample 23, Minneapolis",1,FALSE,black,0.5,1,,2021-03-16
21,18703,22,"Sample 23, Minneapolis","Sample 23, Minneapolis",1,FALSE,black,0.5,1,,2021-03-17
19,18704,22,"Sample 23, Minneapolis","Sample 23, Minneapolis",1,FALSE,black,0.5,1,,2021-03-18
15,18705,22,"Sample 23, Minneapolis","Sample 23, Minneapolis",1,FALSE,black,0.5,1,,2021-03-19
16,18706,22,"Sample 23, Minneapolis","Sample 23, Minneapolis",1,FALSE,black,0.5,1,,2021-03-20
15,18707,22,"Sample 23, Minneapolis","Sample 23, Minneapolis",1,FALSE,black,0.5,1,,2021-03-21
15,18708,22,"Sample 23, Minneapolis","Sample 23, Minneapolis",1,FALSE,black,0.5,1,,2021-03-22
15,18709,22,"Sample 23, Minneapolis","Sample 23, Minneapolis",1,FALSE,black,0.5,1,,2021-03-23
15,18710,22,"Sample 23, Minneapolis","Sample 23, Minneapolis",1,FALSE,black,0.5,1,,2021-03-24
15,18711,22,"Sample 23, Minneapolis","Sample 23, Minneapolis",1,FALSE,black,0.5,1,,2021-03-25
14,18712,22,"Sample 23, Minneapolis","Sample 23, Minneapolis",1,FALSE,black,0.5,1,,2021-03-26
14,18713,22,"Sample 23, Minneapolis","Sample 23, Minneapolis",1,FALSE,black,0.5,1,,2021-03-27
14,18714,22,"Sample 23, Minneapolis","Sample 23, Minneapolis",1,FALSE,black,0.5,1,,2021-03-28
14,18715,22,"Sample 23, Minneapolis","Sample 23, Minneapolis",1,FALSE,black,0.5,1,,2021-03-29
14,18716,22,"Sample 23, Minneapolis","Sample 23, Minneapolis",1,FALSE,black,0.5,1,,2021-03-30
14,18717,22,"Sample 23, Minneapolis","Sample 23, Minneapolis",1,FALSE,black,0.5,1,,2021-03-31
14,18718,22,"Sample 23, Minneapolis","Sample 23, Minneapolis",1,FALSE,black,0.5,1,,2021-04-01
14,18719,22,"Sample 23, Minneapolis","Sample 23, Minneapolis",1,FALSE,black,0.5,1,,2021-04-02
14,18720,22,"Sample 23, Minneapolis","Sample 23, Minneapolis",1,FALSE,black,0.5,1,,2021-04-03
14,18721,22,"Sample 23, Minneapolis","Sample 23, Minneapolis",1,FALSE,black,0.5,1,,2021-04-04
14,18722,22,"Sample 23, Minneapolis","Sample 23, Minneapolis",1,FALSE,black,0.5,1,,2021-04-05
28,18691,23,"Sample 24, Minneapolis","Sample 24, Minneapolis",1,FALSE,black,0.5,1,,2021-03-05
33,18692,23,"Sample 24, Minneapolis","Sample 24, Minneapolis",1,FALSE,black,0.5,1,,2021-03-06
30,18693,23,"Sample 24, Minneapolis","Sample 24, Minneapolis",1,FALSE,black,0.5,1,,2021-03-07
34,18694,23,"Sample 24, Minneapolis","Sample 24, Minneapolis",1,FALSE,black,0.5,1,,2021-03-08
34,18695,23,"Sample 24, Minneapolis","Sample 24, Minneapolis",1,FALSE,black,0.5,1,,2021-03-09
30,18696,23,"Sample 24, Minneapolis","Sample 24, Minneapolis",1,FALSE,black,0.5,1,,2021-03-10
32,18697,23,"Sample 24, Minneapolis","Sample 24, Minneapolis",1,FALSE,black,0.5,1,,2021-03-11
30,18698,23,"Sample 24, Minneapolis","Sample 24, Minneapolis",1,FALSE,black,0.5,1,,2021-03-12
33,18699,23,"Sample 24, Minneapolis","Sample 24, Minneapolis",1,FALSE,black,0.5,1,,2021-03-13
29,18700,23,"Sample 24, Minneapolis","Sample 24, Minneapolis",1,FALSE,black,0.5,1,,2021-03-14
31,18701,23,"Sample 24, Minneapolis","Sample 24, Minneapolis",1,FALSE,black,0.5,1,,2021-03-15
32,18702,23,"Sample 24, Minneapolis","Sample 24, Minneapolis",1,FALSE,black,0.5,1,,2021-03-16
32,18703,23,"Sample 24, Minneapolis","Sample 24, Minneapolis",1,FALSE,black,0.5,1,,2021-03-17
32,18704,23,"Sample 24, Minneapolis","Sample 24, Minneapolis",1,FALSE,black,0.5,1,,2021-03-18
29,18705,23,"Sample 24, Minneapolis","Sample 24, Minneapolis",1,FALSE,black,0.5,1,,2021-03-19
28,18706,23,"Sample 24, Minneapolis","Sample 24, Minneapolis",1,FALSE,black,0.5,1,,2021-03-20
29,18707,23,"Sample 24, Minneapolis","Sample 24, Minneapolis",1,FALSE,black,0.5,1,,2021-03-21
28,18708,23,"Sample 24, Minneapolis","Sample 24, Minneapolis",1,FALSE,black,0.5,1,,2021-03-22
28,18709,23,"Sample 24, Minneapolis","Sample 24, Minneapolis",1,FALSE,black,0.5,1,,2021-03-23
27,18710,23,"Sample 24, Minneapolis","Sample 24, Minneapolis",1,FALSE,black,0.5,1,,2021-03-24
26,18711,23,"Sample 24, Minneapolis","Sample 24, Minneapolis",1,FALSE,black,0.5,1,,2021-03-25
27,18712,23,"Sample 24, Minneapolis","Sample 24, Minneapolis",1,FALSE,black,0.5,1,,2021-03-26
27,18713,23,"Sample 24, Minneapolis","Sample 24, Minneapolis",1,FALSE,black,0.5,1,,2021-03-27
26,18714,23,"Sample 24, Minneapolis","Sample 24, Minneapolis",1,FALSE,black,0.5,1,,2021-03-28
26,18715,23,"Sample 24, Minneapolis","Sample 24, Minneapolis",1,FALSE,black,0.5,1,,2021-03-29
26,18716,23,"Sample 24, Minneapolis","Sample 24, Minneapolis",1,FALSE,black,0.5,1,,2021-03-30
26,18717,23,"Sample 24, Minneapolis","Sample 24, Minneapolis",1,FALSE,black,0.5,1,,2021-03-31
26,18718,23,"Sample 24, Minneapolis","Sample 24, Minneapolis",1,FALSE,black,0.5,1,,2021-04-01
27,18719,23,"Sample 24, Minneapolis","Sample 24, Minneapolis",1,FALSE,black,0.5,1,,2021-04-02
26,18720,23,"Sample 24, Minneapolis","Sample 24, Minneapolis",1,FALSE,black,0.5,1,,2021-04-03
26,18721,23,"Sample 24, Minneapolis","Sample 24, Minneapolis",1,FALSE,black,0.5,1,,2021-04-04
26,18722,23,"Sample 24, Minneapolis","Sample 24, Minneapolis",1,FALSE,black,0.5,1,,2021-04-05
4,18691,24,"Sample 25, Las Vegas","Sample 25, Las Vegas",1,FALSE,black,0.5,1,,2021-03-05
4,18692,24,"Sample 25, Las Vegas","Sample 25, Las Vegas",1,FALSE,black,0.5,1,,2021-03-06
3,18693,24,"Sample 25, Las Vegas","Sample 25, Las Vegas",1,FALSE,black,0.5,1,,2021-03-07
3,18694,24,"Sample 25, Las Vegas","Sample 25, Las Vegas",1,FALSE,black,0.5,1,,2021-03-08
3,18695,24,"Sample 25, Las Vegas","Sample 25, Las Vegas",1,FALSE,black,0.5,1,,2021-03-09
3,18696,24,"Sample 25, Las Vegas","Sample 25, Las Vegas",1,FALSE,black,0.5,1,,2021-03-10
3,18697,24,"Sample 25, Las Vegas","Sample 25, Las Vegas",1,FALSE,black,0.5,1,,2021-03-11
3,18698,24,"Sample 25, Las Vegas","Sample 25, Las Vegas",1,FALSE,black,0.5,1,,2021-03-12
4,18699,24,"Sample 25, Las Vegas","Sample 25, Las Vegas",1,FALSE,black,0.5,1,,2021-03-13
6,18700,24,"Sample 25, Las Vegas","Sample 25, Las Vegas",1,FALSE,black,0.5,1,,2021-03-14
9,18701,24,"Sample 25, Las Vegas","Sample 25, Las Vegas",1,FALSE,black,0.5,1,,2021-03-15
10,18702,24,"Sample 25, Las Vegas","Sample 25, Las Vegas",1,FALSE,black,0.5,1,,2021-03-16
11,18703,24,"Sample 25, Las Vegas","Sample 25, Las Vegas",1,FALSE,black,0.5,1,,2021-03-17
11,18704,24,"Sample 25, Las Vegas","Sample 25, Las Vegas",1,FALSE,black,0.5,1,,2021-03-18
8,18705,24,"Sample 25, Las Vegas","Sample 25, Las Vegas",1,FALSE,black,0.5,1,,2021-03-19
7,18706,24,"Sample 25, Las Vegas","Sample 25, Las Vegas",1,FALSE,black,0.5,1,,2021-03-20
7,18707,24,"Sample 25, Las Vegas","Sample 25, Las Vegas",1,FALSE,black,0.5,1,,2021-03-21
7,18708,24,"Sample 25, Las Vegas","Sample 25, Las Vegas",1,FALSE,black,0.5,1,,2021-03-22
8,18709,24,"Sample 25, Las Vegas","Sample 25, Las Vegas",1,FALSE,black,0.5,1,,2021-03-23
8,18710,24,"Sample 25, Las Vegas","Sample 25, Las Vegas",1,FALSE,black,0.5,1,,2021-03-24
7,18711,24,"Sample 25, Las Vegas","Sample 25, Las Vegas",1,FALSE,black,0.5,1,,2021-03-25
7,18712,24,"Sample 25, Las Vegas","Sample 25, Las Vegas",1,FALSE,black,0.5,1,,2021-03-26
7,18713,24,"Sample 25, Las Vegas","Sample 25, Las Vegas",1,FALSE,black,0.5,1,,2021-03-27
7,18714,24,"Sample 25, Las Vegas","Sample 25, Las Vegas",1,FALSE,black,0.5,1,,2021-03-28
8,18715,24,"Sample 25, Las Vegas","Sample 25, Las Vegas",1,FALSE,black,0.5,1,,2021-03-29
8,18716,24,"Sample 25, Las Vegas","Sample 25, Las Vegas",1,FALSE,black,0.5,1,,2021-03-30
8,18717,24,"Sample 25, Las Vegas","Sample 25, Las Vegas",1,FALSE,black,0.5,1,,2021-03-31
8,18718,24,"Sample 25, Las Vegas","Sample 25, Las Vegas",1,FALSE,black,0.5,1,,2021-04-01
6,18719,24,"Sample 25, Las Vegas","Sample 25, Las Vegas",1,FALSE,black,0.5,1,,2021-04-02
5,18720,24,"Sample 25, Las Vegas","Sample 25, Las Vegas",1,FALSE,black,0.5,1,,2021-04-03
5,18721,24,"Sample 25, Las Vegas","Sample 25, Las Vegas",1,FALSE,black,0.5,1,,2021-04-04
